barrio_num,manzana,barrio,manzana_25m1,manzana_25m2,manzana_25m3,manzana_25m4,manzana_25m5,manzana_25m6,manzana_25m7,manzana_25m8,manzana_25m9,manzana_25m10,manzana_25m11,manzana_25m12,manzana_25m13,manzana_25m14,manzana_25m15,manzana_25m16,manzana_25m17,manzana_25m18,manzana_25m19,manzana_25m20,manzana_25m21,manzana_25m22,manzana_25m23,manzana_25m24,manzana_25m25,manzana_25m26,manzana_25m27,manzana_25m28,manzana_25m29,manzana_25m30,manzana_25m31,manzana_25m32,manzana_25m33,manzana_25m34,manzana_25m35,manzana_25m36,manzana_25m37,manzana_25m38,manzana_25m39,manzana_25m40,manzana_25m41,manzana_25m42,manzana_25m43,manzana_25m44,manzana_25m45
281,7600110000000018020310,Sector Alto Jordán,7600110000000018020339,7600110000000018020337,7600110000000018020322,7600110000000018140927,7600110000000018020312,7600110000000018020342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020312,Sector Alto Jordán,7600110000000018020359,7600110000000018020357,7600110000000018020337,7600110000000018140927,7600110000000018020310,7600110000000018140906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020315,Sector Alto Jordán,7600110000000018020360,7600110000000018020322,7600110000000018020339,7600110000000018020223,7600110000000018020219,7600110000000018020308,7600110000000018020316,7600110000000018020320,7600110000000018020210,7600110000000018020342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020316,Sector Alto Jordán,7600110000000018020320,7600110000000018020317,7600110000000018020360,7600110000000018020315,7600110000000018020210,7600110000000018020331,7600110000000018020209,7600110000000018020219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020317,Sector Alto Jordán,7600110000000018020331,7600110000000018020326,7600110000000018020209,7600110000000018020316,7600110000000018020320,7600110000000018020232,7600110000000018020210,7600110000000018020319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020318,Sector Alto Jordán,7600110000000018010157,7600110000000018020324,7600110000000018010150,7600110000000018020326,7600110000000018010137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020319,Sector Alto Jordán,7600110000000018020330,7600110000000018020325,7600110000000018020326,7600110000000018020331,7600110000000018020324,7600110000000018010157,7600110000000018020317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020320,Sector Alto Jordán,7600110000000018020322,7600110000000018020316,7600110000000018020317,7600110000000018020360,7600110000000018020331,7600110000000018020315,7600110000000018020328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020322,Sector Alto Jordán,7600110000000018020320,7600110000000018020360,7600110000000018020315,7600110000000018140934,7600110000000018140927,7600110000000018020310,7600110000000018020327,7600110000000018020339,7600110000000018140926,7600110000000018020331,7600110000000018020328,7600110000000018140842,7600110000000018140941,7600110000000018010151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020324,Sector Alto Jordán,7600110000000018010157,7600110000000018020318,7600110000000018020326,7600110000000018020319,7600110000000018020325,7600110000000018010150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020325,Sector Alto Jordán,7600110000000018010157,7600110000000018020319,7600110000000018020343,7600110000000018020330,7600110000000018010154,7600110000000018020324,7600110000000018020329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020326,Sector Alto Jordán,7600110000000018020317,7600110000000018020318,7600110000000018010150,7600110000000018020319,7600110000000018020324,7600110000000018020232,7600110000000018020226,7600110000000018020209,7600110000000018020331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020327,Sector Alto Jordán,7600110000000018020343,7600110000000018140842,7600110000000018010151,7600110000000018020322,7600110000000018020328,7600110000000018020329,7600110000000018140926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020328,Sector Alto Jordán,7600110000000018020343,7600110000000018020331,7600110000000018020327,7600110000000018020330,7600110000000018020322,7600110000000018020320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020329,Sector Alto Jordán,7600110000000018020343,7600110000000018010154,7600110000000018010151,7600110000000018020327,7600110000000018020325,7600110000000018020330,7600110000000018010156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020330,Sector Alto Jordán,7600110000000018020319,7600110000000018020325,7600110000000018020343,7600110000000018020328,7600110000000018020331,7600110000000018020329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020331,Sector Alto Jordán,7600110000000018020317,7600110000000018020328,7600110000000018020319,7600110000000018020322,7600110000000018020320,7600110000000018020330,7600110000000018020316,7600110000000018020326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020336,Sector Alto Jordán,7600110000000018020337,7600110000000018020308,7600110000000018020223,7600110000000018020220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020337,Sector Alto Jordán,7600110000000018020301,7600110000000018020359,7600110000000018020336,7600110000000018020342,7600110000000018020308,7600110000000018020310,7600110000000018020312,7600110000000018020341,7600110000000018020220,7600110000000018020223,7600110000000018020218,7600110000000018020339,7600110000000018020217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020339,Sector Alto Jordán,7600110000000018020310,7600110000000018020342,7600110000000018020315,7600110000000018020322,7600110000000018020337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020340,Cuarteles de Nápoles,7600110000000018020352,7600110000000018020301,7600110000000018141701,7600110000000018140824,7600110000000018140222,7600110000000018140210,7600110000000018140127,7600110000000018140215,7600110000000018140214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,7600110000000018020341,El Jordán,7600110000000018020301,7600110000000018020305,7600110000000018020344,7600110000000018020337,7600110000000018020217,7600110000000018020216,7600110000000018020218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020342,Sector Alto Jordán,7600110000000018020308,7600110000000018020337,7600110000000018020339,7600110000000018020315,7600110000000018020310,7600110000000018020301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020343,Sector Alto Jordán,7600110000000018020329,7600110000000018020325,7600110000000018020327,7600110000000018020330,7600110000000018020328,7600110000000018010154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,7600110000000018020344,El Jordán,7600110000000018020305,7600110000000018020345,7600110000000018020341,7600110000000018020217,7600110000000018020216,7600110000000018020303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,7600110000000018020345,El Jordán,7600110000000018020301,7600110000000018020344,7600110000000018020305,7600110000000018020303,7600110000000018020302,7600110000000018040106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020346,Cuarteles de Nápoles,7600110000000018020347,7600110000000018020350,7600110000000018020348,7600110000000018020349,7600110000000018020352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020347,Cuarteles de Nápoles,7600110000000018020346,7600110000000018020348,7600110000000018020349,7600110000000018020352,7600110000000018020301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020348,Cuarteles de Nápoles,7600110000000018020349,7600110000000018020356,7600110000000018020355,7600110000000018020347,7600110000000018020301,7600110000000018020346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020349,Cuarteles de Nápoles,7600110000000018020348,7600110000000018020355,7600110000000018020356,7600110000000018020347,7600110000000018020350,7600110000000018020346,7600110000000018020357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020350,Cuarteles de Nápoles,7600110000000018020351,7600110000000018020346,7600110000000018020354,7600110000000018020349,7600110000000018020352,7600110000000018020355,7600110000000018020357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020351,Cuarteles de Nápoles,7600110000000018020350,7600110000000018020352,7600110000000018020353,7600110000000018020354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020352,Cuarteles de Nápoles,7600110000000018020340,7600110000000018020301,7600110000000018020353,7600110000000018020351,7600110000000018141701,7600110000000018140824,7600110000000018140929,7600110000000018020347,7600110000000018020350,7600110000000018020346,7600110000000018020354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020353,Cuarteles de Nápoles,7600110000000018020352,7600110000000018020354,7600110000000018020351,7600110000000018140929,7600110000000018140824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020354,Cuarteles de Nápoles,7600110000000018020353,7600110000000018020350,7600110000000018140929,7600110000000018020357,7600110000000018020351,7600110000000018020352,7600110000000018020355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020355,Cuarteles de Nápoles,7600110000000018020357,7600110000000018020356,7600110000000018020349,7600110000000018020348,7600110000000018020350,7600110000000018020354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020356,Cuarteles de Nápoles,7600110000000018020357,7600110000000018020355,7600110000000018020348,7600110000000018020349,7600110000000018020301,7600110000000018020358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,7600110000000018020357,Cuarteles de Nápoles,7600110000000018020355,7600110000000018020356,7600110000000018140906,7600110000000018020312,7600110000000018140929,7600110000000018020358,7600110000000018020359,7600110000000018020354,7600110000000018020349,7600110000000018140927,7600110000000018020301,7600110000000018020350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020358,Sector Alto Jordán,7600110000000018020301,7600110000000018020357,7600110000000018020359,7600110000000018020356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020359,Sector Alto Jordán,7600110000000018020337,7600110000000018020312,7600110000000018020357,7600110000000018020358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,7600110000000018020360,Sector Alto Jordán,7600110000000018020322,7600110000000018020315,7600110000000018020316,7600110000000018020320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030101,Sector Meléndez,7600110000000018030116,7600110000000017090125,7600110000000018030120,7600110000000018030108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030105,Sector Meléndez,7600110000000018030125,7600110000000018030126,7600110000000018030116,7600110000000018030112,7600110000000018030120,7600110000000018030113,7600110000000018030111,7600110000000018030127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030108,Sector Meléndez,7600110000000017090125,7600110000000018030120,7600110000000018050101,7600110000000018050102,7600110000000018030109,7600110000000018030101,7600110000000018050103,7600110000000018050106,7600110000000018050107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030109,Sector Meléndez,7600110000000018030111,7600110000000018030120,7600110000000018030108,7600110000000018040104,7600110000000018050107,7600110000000018030112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030111,Sector Meléndez,7600110000000018030120,7600110000000018030109,7600110000000018030112,7600110000000018030105,7600110000000018040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030112,Sector Meléndez,7600110000000018030113,7600110000000018030105,7600110000000018030126,7600110000000018040103,7600110000000018040104,7600110000000018040102,7600110000000018030111,7600110000000018030109,7600110000000018030120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030113,Sector Meléndez,7600110000000018020121,7600110000000018020102,7600110000000018030112,7600110000000018040107,7600110000000018030126,7600110000000018040102,7600110000000018030105,7600110000000018040103,7600110000000018020105,7600110000000018020201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,7600110000000018030114,Polvorines,7600110000000018010142,7600110000000018010169,7600110000000018010102,7600110000000018030118,7600110000000018020117,7600110000000018010170,7600110000000018020118,7600110000000018020204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030116,Sector Meléndez,7600110000000018030117,7600110000000018030101,7600110000000017090125,7600110000000018030105,7600110000000018030120,7600110000000018030127,7600110000000018030125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,7600110000000018030117,Polvorines,7600110000000018030116,7600110000000017090125,7600110000000018030118,7600110000000018010171,7600110000000018030127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,7600110000000018030118,Polvorines,7600110000000018030114,7600110000000018030117,7600110000000018020101,7600110000000018010171,7600110000000018010170,7600110000000018030127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030120,Sector Meléndez,7600110000000018030111,7600110000000018030109,7600110000000018030116,7600110000000018030108,7600110000000018030101,7600110000000018030105,7600110000000018030112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030125,Sector Meléndez,7600110000000018030105,7600110000000018030126,7600110000000018030116,7600110000000018030127,7600110000000018020102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030126,Sector Meléndez,7600110000000018020102,7600110000000018030105,7600110000000018030125,7600110000000018030113,7600110000000018030112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,7600110000000018030127,Sector Meléndez,7600110000000018030117,7600110000000018030116,7600110000000018030118,7600110000000018030125,7600110000000018030105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,7600110000000018040102,Horizontes,7600110000000018040107,7600110000000018040103,7600110000000018030113,7600110000000018030112,7600110000000018040105,7600110000000018040106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,7600110000000018040103,Horizontes,7600110000000018040102,7600110000000018040104,7600110000000018030112,7600110000000018040105,7600110000000018030113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,7600110000000018040104,Horizontes,7600110000000018040103,7600110000000018030112,7600110000000018030109,7600110000000018040105,7600110000000018050107,7600110000000018030111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,7600110000000018040105,Horizontes,7600110000000018040106,7600110000000018020301,7600110000000018040103,7600110000000018040104,7600110000000018040102,7600110000000018050107,7600110000000018040107,7600110000000018050108,7600110000000018050109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,7600110000000018040106,Horizontes,7600110000000018040105,7600110000000018020301,7600110000000018020302,7600110000000018040107,7600110000000018020345,7600110000000018040102,7600110000000018020215,7600110000000018020214,7600110000000018020201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,7600110000000018040107,Horizontes,7600110000000018040102,7600110000000018030113,7600110000000018020201,7600110000000018040106,7600110000000018020121,7600110000000018040105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7600110000000018050101,Meléndez,7600110000000018050102,7600110000000018030108,7600110000000018050111,7600110000000018050116,7600110000000018050104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7600110000000018050102,Meléndez,7600110000000018050101,7600110000000018050103,7600110000000018050104,7600110000000018030108,7600110000000018050111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7600110000000018050103,Meléndez,7600110000000018050102,7600110000000018050104,7600110000000018050106,7600110000000018030108,7600110000000018050105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7600110000000018050104,Meléndez,7600110000000018050105,7600110000000018050103,7600110000000018050102,7600110000000018050111,7600110000000018050106,7600110000000018050110,7600110000000018050101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7600110000000018050105,Meléndez,7600110000000018050109,7600110000000018050104,7600110000000018050108,7600110000000018050110,7600110000000018050107,7600110000000018050106,7600110000000018050111,7600110000000018050103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7600110000000018050106,Meléndez,7600110000000018050107,7600110000000018050103,7600110000000018050105,7600110000000018030108,7600110000000018050104,7600110000000018050108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7600110000000018050107,Meléndez,7600110000000018050108,7600110000000018050106,7600110000000018050105,7600110000000018030109,7600110000000018040105,7600110000000018030108,7600110000000018040104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7600110000000018050108,Meléndez,7600110000000018050107,7600110000000018050105,7600110000000018050109,7600110000000018040105,7600110000000018020301,7600110000000018050106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,7600110000000018050109,Meléndez,7600110000000018050105,7600110000000018020301,7600110000000018050110,7600110000000018050108,7600110000000018040105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
